col0;Cat1;Cat2;Cat3;id;caption
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_Regis_takes_bottle;q702_Regis_takes_bottle
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_Regis_takes_D_hand;q702_Regis_takes_D_hand
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_Regis_takes_ring;q702_Regis_takes_ring
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_Regis_takes_ring_02;q702_Regis_takes_ring_02
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_Regis_unlocking_door;q702_Regis_unlocking_door
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_sesame;q702_sesame
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_standing_bandit_hit;q702_standing_bandit_hit
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_Tesham_Mutna_inside;q702_Tesham_Mutna_inside
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_toy_store_crows;q702_toy_store_crows
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_toy_store_crows_02;q702_toy_store_crows_02
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_toy_store_intro;q702_toy_store_intro
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_welcome_to_Tesham_Mutna;q702_welcome_to_Tesham_Mutna
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_welcome_to_TM_02;q702_welcome_to_TM_02
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_welcome_to_TM_choice;q702_welcome_to_TM_choice
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_wichts_place;q702_wichts_place
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:q702_wichts_place_02;q702_wichts_place_02
;quests;qu_ep2_702dlg.bnk;;qu_ep2_702dlg.bnk:Stop_q702_dlg;Stop_q702_dlg
;quests;qu_km_110.bnk;;qu_km_110.bnk:qu_km_110_door_slammed;qu_km_110_door_slammed
;quests;qu_km_110.bnk;;qu_km_110.bnk:qu_km_110_geralt_sleep_breath;qu_km_110_geralt_sleep_breath
;quests;qu_item_censer.bnk;;qu_item_censer.bnk:qu_item_censer_loop_start;qu_item_censer_loop_start
;quests;qu_item_censer.bnk;;qu_item_censer.bnk:qu_item_censer_loop_stop;qu_item_censer_loop_stop
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_avalanche;qu_prl_e3_avalanche
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_bear_taunt;qu_prl_e3_bear_taunt
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_bies_walk;qu_prl_e3_bies_walk
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_forest_birds_fly_off;qu_prl_e3_forest_birds_fly_off
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_ghouls_runaway;qu_prl_e3_ghouls_runaway
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_griffin_scream;qu_prl_e3_griffin_scream
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_woman_cry;qu_prl_e3_woman_cry
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_woman_cry_ghostly1;qu_prl_e3_woman_cry_ghostly1
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_woman_cry_ghostly2;qu_prl_e3_woman_cry_ghostly2
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_woman_cry_scream_start;qu_prl_e3_woman_cry_scream_start
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_woman_cry_scream_stop;qu_prl_e3_woman_cry_scream_stop
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_woman_scream;qu_prl_e3_woman_scream
;quests;qu_prl_e3.bnk;;qu_prl_e3.bnk:qu_prl_e3_wooden_door_opening;qu_prl_e3_wooden_door_opening
;quests;qu_ep2_mq7002_dlg.bnk;;qu_ep2_mq7002_dlg.bnk:mq7002_02_knight_stands_up;mq7002_02_knight_stands_up
;quests;qu_ep2_mq7002_dlg.bnk;;qu_ep2_mq7002_dlg.bnk:mq7002_helm_remove;mq7002_helm_remove
;quests;qu_ep2_mq7002_dlg.bnk;;qu_ep2_mq7002_dlg.bnk:mq7002_vines_move;mq7002_vines_move
;quests;qu_ep2_mq7002_dlg.bnk;;qu_ep2_mq7002_dlg.bnk:Stop_mq7002_dlg;Stop_mq7002_dlg
;quests;qu_nv_503.bnk;;qu_nv_503.bnk:qu_nv_503_little_wolf_cry_loop;qu_nv_503_little_wolf_cry_loop
;quests;qu_nv_503.bnk;;qu_nv_503.bnk:qu_nv_503_little_wolf_cry_loop_stop;qu_nv_503_little_wolf_cry_loop_stop
;quests;qu_nv_503.bnk;;qu_nv_503.bnk:qu_nv_503_werewolf_distant_howl;qu_nv_503_werewolf_distant_howl
;quests;qu_nv_503.bnk;;qu_nv_503.bnk:qu_nv_503_wolf_in_agony;qu_nv_503_wolf_in_agony
;quests;qu_nv_501.bnk;;qu_nv_501.bnk:qu_nv_501_barrel_uw_drowning_loop_start;qu_nv_501_barrel_uw_drowning_loop_start
;quests;qu_nv_501.bnk;;qu_nv_501.bnk:qu_nv_501_barrel_uw_drowning_loop_stop;qu_nv_501_barrel_uw_drowning_loop_stop
;quests;qu_nv_501.bnk;;qu_nv_501.bnk:qu_nv_501_barrel_uw_explosion;qu_nv_501_barrel_uw_explosion
;quests;qu_nv_501.bnk;;qu_nv_501.bnk:qu_nv_501_ice_geyser;qu_nv_501_ice_geyser
;quests;qu_nv_501.bnk;;qu_nv_501.bnk:qu_nv_501_levitating_stones;qu_nv_501_levitating_stones
;quests;qu_nv_501.bnk;;qu_nv_501.bnk:qu_nv_501_underwater_portal;qu_nv_501_underwater_portal
;quests;qu_nv_505.bnk;;qu_nv_505.bnk:qu_nv_505_sword_put_to_table;qu_nv_505_sword_put_to_table
;quests;qu_nv_505.bnk;;qu_nv_505.bnk:qu_nv_505_sword_sheat_quick;qu_nv_505_sword_sheat_quick
;quests;qu_nv_505.bnk;;qu_nv_505.bnk:qu_nv_505_sword_unsheat_long;qu_nv_505_sword_unsheat_long
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_bandit_laughs;qu_202_bandit_laughs
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_horse_foley_01_right;qu_202_horse_foley_01_right
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_horse_foley_02;qu_202_horse_foley_02
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_horse_runs_away;qu_202_horse_runs_away
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_merchants_daughter_screams_and_dies_short;qu_202_merchants_daughter_screams_and_dies_short
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_merchants_daughter_screams_and_dies_short_end;qu_202_merchants_daughter_screams_and_dies_short_end
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_woman_screams_and_is_killed;qu_202_woman_screams_and_is_killed
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_202_woman_screams_temp;qu_202_woman_screams_temp
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_e3_demo_woman_crying;qu_e3_demo_woman_crying
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_fma_sirens_victim_death_01;qu_fma_sirens_victim_death_01
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_fma_sirens_victim_death_01_stop;qu_fma_sirens_victim_death_01_stop
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_sk_drakkar_singing;qu_sk_drakkar_singing
;quests;qu_skellige_e3.bnk;;qu_skellige_e3.bnk:qu_sk_drakkar_singing_end;qu_sk_drakkar_singing_end
;quests;qu_ep2_702_barrel.bnk;;qu_ep2_702_barrel.bnk:q702_barrel_open;q702_barrel_open
;quests;qu_item_fire_eater_torch.bnk;;qu_item_fire_eater_torch.bnk:qu_item_fire_eater_torch_loop;qu_item_fire_eater_torch_loop
;quests;qu_item_fire_eater_torch.bnk;;qu_item_fire_eater_torch.bnk:qu_item_fire_eater_torch_loop_end;qu_item_fire_eater_torch_loop_end
;quests;qu_item_fire_eater_torch.bnk;;qu_item_fire_eater_torch.bnk:qu_item_fire_eater_torch_whoosh_long;qu_item_fire_eater_torch_whoosh_long
;quests;qu_item_fire_eater_torch.bnk;;qu_item_fire_eater_torch.bnk:qu_item_fire_eater_torch_whoosh_short;qu_item_fire_eater_torch_whoosh_short
;quests;qu_item_potestaquisitor.bnk;;qu_item_potestaquisitor.bnk:qu_nml_401_vacuum_detector_tool_loop_start;qu_nml_401_vacuum_detector_tool_loop_start
;quests;qu_item_potestaquisitor.bnk;;qu_item_potestaquisitor.bnk:qu_nml_401_vacuum_detector_tool_loop_stop;qu_nml_401_vacuum_detector_tool_loop_stop
;quests;qu_item_hornval_horn.bnk;;qu_item_hornval_horn.bnk:qu_sk_202_hornval_horn;qu_sk_202_hornval_horn
;quests;qu_item_horn.bnk;;qu_item_horn.bnk:qu_item_blowing_horn;qu_item_blowing_horn
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_girl_running;mq1058_girl_running
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_girl_running_alt;mq1058_girl_running_alt
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_give_bear;mq1058_give_bear
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_give_medalion;mq1058_give_medalion
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_hide_bear;mq1058_hide_bear
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_hide_medalion;mq1058_hide_medalion
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_petard_blow;mq1058_petard_blow
;quests;dlc_mq1058.bnk;;dlc_mq1058.bnk:mq1058_witcher_sense;mq1058_witcher_sense
;quests;qu_item_olgierd_sabre.bnk;;qu_item_olgierd_sabre.bnk:qu_item_olgierd_sabre_pre_attack_fx;qu_item_olgierd_sabre_pre_attack_fx
;quests;mq_prl_0001.bnk;;mq_prl_0001.bnk:mq_prl_0001_dog_barks;mq_prl_0001_dog_barks
;quests;mq_prl_0001.bnk;;mq_prl_0001.bnk:mq_prl_0001_dog_barks_double;mq_prl_0001_dog_barks_double
;quests;mq_prl_0001.bnk;;mq_prl_0001.bnk:mq_prl_0001_dog_whip;mq_prl_0001_dog_whip
;quests;qu_item_demonic_saddle.bnk;;qu_item_demonic_saddle.bnk:qu_item_demonic_saddle_fx_in;qu_item_demonic_saddle_fx_in
;quests;qu_item_demonic_saddle.bnk;;qu_item_demonic_saddle.bnk:qu_item_demonic_saddle_fx_loop_start;qu_item_demonic_saddle_fx_loop_start
;quests;qu_item_demonic_saddle.bnk;;qu_item_demonic_saddle.bnk:qu_item_demonic_saddle_fx_loop_stop;qu_item_demonic_saddle_fx_loop_stop
;quests;qu_item_demonic_saddle.bnk;;qu_item_demonic_saddle.bnk:qu_item_demonic_saddle_fx_out;qu_item_demonic_saddle_fx_out
;quests;qu_ep2_702_regis_cage.bnk;;qu_ep2_702_regis_cage.bnk:q702_regis_cage_movement_hard;q702_regis_cage_movement_hard
;quests;qu_ep2_702_regis_cage.bnk;;qu_ep2_702_regis_cage.bnk:q702_regis_cage_movement_medium;q702_regis_cage_movement_medium
;quests;qu_ep2_702_regis_cage.bnk;;qu_ep2_702_regis_cage.bnk:q702_regis_cage_movement_soft;q702_regis_cage_movement_soft
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_charge_loop;sign_quen_charge_loop
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_charge_loop_start;sign_quen_charge_loop_start
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_charge_loop_stop;sign_quen_charge_loop_stop
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_discharge_rebound;sign_quen_discharge_rebound
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_discharge_short;sign_quen_discharge_short
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_discharge_soft;sign_quen_discharge_soft
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_force_discharge;sign_quen_force_discharge
;signs;sign_quen.bnk;;sign_quen.bnk:sign_quen_force_discharge_stop;sign_quen_force_discharge_stop
;signs;sign_igni.bnk;;sign_igni.bnk:sign_igni_charge_begin;sign_igni_charge_begin
;signs;sign_igni.bnk;;sign_igni.bnk:sign_igni_charge_concentrate;sign_igni_charge_concentrate
;signs;sign_igni.bnk;;sign_igni.bnk:sign_igni_charge_loop_play;sign_igni_charge_loop_play
;signs;sign_igni.bnk;;sign_igni.bnk:sign_igni_charge_loop_stop;sign_igni_charge_loop_stop
;signs;sign_igni.bnk;;sign_igni.bnk:sign_igni_no_stamina;sign_igni_no_stamina
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_cast_loop;sign_yrden_cast_loop
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_cast_loop_END;sign_yrden_cast_loop_END
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_paralysis_hit;sign_yrden_paralysis_hit
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_paralysis_loop;sign_yrden_paralysis_loop
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_paralysis_loop_END;sign_yrden_paralysis_loop_END
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_ready;sign_yrden_ready
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_shock_activate;sign_yrden_shock_activate
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_shock_disappear;sign_yrden_shock_disappear
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_shock_loop;sign_yrden_shock_loop
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_shock_loop_END;sign_yrden_shock_loop_END
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_slowdown_loop;sign_yrden_slowdown_loop
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_slowdown_loop_END;sign_yrden_slowdown_loop_END
;signs;sign_yrden.bnk;;sign_yrden.bnk:sign_yrden_warmup;sign_yrden_warmup
;signs;sign_aard.bnk;;sign_aard.bnk:sign_aard_blast;sign_aard_blast
;signs;sign_aard.bnk;;sign_aard.bnk:sign_aard_warmup;sign_aard_warmup
;signs;sign_aard.bnk;;sign_aard.bnk:sign_aard_water_layer;sign_aard_water_layer
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_base_loop;sign_axii_base_loop
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_base_loop_end;sign_axii_base_loop_end
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_no_stamina;sign_axii_no_stamina
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_pre_start;sign_axii_pre_start
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_ready;sign_axii_ready
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_release;sign_axii_release
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_target_confusion_loop;sign_axii_target_confusion_loop
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_target_confusion_loop_end;sign_axii_target_confusion_loop_end
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_target_guard_loop;sign_axii_target_guard_loop
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_target_guard_loop_end;sign_axii_target_guard_loop_end
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_target_tag_loop;sign_axii_target_tag_loop
;signs;sign_axii.bnk;;sign_axii.bnk:sign_axii_target_tag_loop_end;sign_axii_target_tag_loop_end
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_agony;grunt_vo_agony
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_agony_end;grunt_vo_agony_end
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_attack_long;grunt_vo_attack_long
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_attack_long_ALWAYS;grunt_vo_attack_long_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_attack_medium;grunt_vo_attack_medium
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_attack_medium_ALWAYS;grunt_vo_attack_medium_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_attack_short;grunt_vo_attack_short
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_attack_short_ALWAYS;grunt_vo_attack_short_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_attack_short_RND;grunt_vo_attack_short_RND
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_block;grunt_vo_block
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_burn_dmg;grunt_vo_burn_dmg
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_burn_dmg_end;grunt_vo_burn_dmg_end
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_burn_recovery;grunt_vo_burn_recovery
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_death;grunt_vo_death
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_death_last_breath;grunt_vo_death_last_breath
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_death_stop;grunt_vo_death_stop
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_dodge;grunt_vo_dodge
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_grunt;grunt_vo_grunt
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_impact_heavy;grunt_vo_impact_heavy
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_impact_heavy_ALWAYS;grunt_vo_impact_heavy_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_impact_light;grunt_vo_impact_light
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_impact_light_ALWAYS;grunt_vo_impact_light_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_impact_light_RND;grunt_vo_impact_light_RND
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_shock;grunt_vo_shock
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_throat_cut;grunt_vo_throat_cut
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_throat_gurgling;grunt_vo_throat_gurgling
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:grunt_vo_throat_gurgling_sparse;grunt_vo_throat_gurgling_sparse
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_attack_long_ALWAYS;scene_grunt_vo_attack_long_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_attack_medium_ALWAYS;scene_grunt_vo_attack_medium_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_attack_short_ALWAYS;scene_grunt_vo_attack_short_ALWAYS
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_burn_dmg_RND;scene_grunt_vo_burn_dmg_RND
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_death_RND;scene_grunt_vo_death_RND
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_m_burn_damage_loop_start;scene_grunt_vo_m_burn_damage_loop_start
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_m_burn_damage_loop_stop;scene_grunt_vo_m_burn_damage_loop_stop
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_m_burn_dmg_end;scene_grunt_vo_m_burn_dmg_end
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_m_impact_heavy;scene_grunt_vo_m_impact_heavy
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_m_impact_light;scene_grunt_vo_m_impact_light
;work;grunt_vo_ciri.bnk;;grunt_vo_ciri.bnk:scene_grunt_vo_m_throat_cut;scene_grunt_vo_m_throat_cut
;work;work_activities_bob.bnk;;work_activities_bob.bnk:animal_cat_angry;animal_cat_angry
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_hammer_wood;work_hammer_wood
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_hand_pat;work_hand_pat
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_noble_blow_nose;work_noble_blow_nose
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_noble_handkerchief_flap;work_noble_handkerchief_flap
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_nobles_brush;work_nobles_brush
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_nobles_cutlery;work_nobles_cutlery
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_nobles_cutting_food;work_nobles_cutting_food
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_nobles_makeup_dab;work_nobles_makeup_dab
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_nobles_perfume_spray;work_nobles_perfume_spray
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_theatre_hand_clap_ep2;work_theatre_hand_clap_ep2
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_barrel_rolling;work_wineworkers_barrel_rolling
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_basket_stress;work_wineworkers_basket_stress
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_blow_nose;work_wineworkers_blow_nose
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_grapes_picking;work_wineworkers_grapes_picking
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_grapes_stomping;work_wineworkers_grapes_stomping
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_hedge_shears;work_wineworkers_hedge_shears
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_manure;work_wineworkers_manure
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_watering_can_grab;work_wineworkers_watering_can_grab
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_watering_can_pour;work_wineworkers_watering_can_pour
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_wineworkers_watering_can_slosh;work_wineworkers_watering_can_slosh
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_woman_drunk_vomit_cough;work_woman_drunk_vomit_cough
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_woman_drunk_vomit_post;work_woman_drunk_vomit_post
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_woman_drunk_vomit_pre;work_woman_drunk_vomit_pre
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_woman_moan;work_woman_moan
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_woman_sigh;work_woman_sigh
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_woman_sneeze;work_woman_sneeze
;work;work_activities_bob.bnk;;work_activities_bob.bnk:work_woman_spit;work_woman_spit
;work;work_activities.bnk;;work_activities.bnk:dialog_catch_coin_purse;dialog_catch_coin_purse
;work;work_activities.bnk;;work_activities.bnk:dialog_cleaning_sword_long;dialog_cleaning_sword_long
;work;work_activities.bnk;;work_activities.bnk:dialog_cleaning_sword_put_down;dialog_cleaning_sword_put_down
;work;work_activities.bnk;;work_activities.bnk:dialog_cleaning_sword_short;dialog_cleaning_sword_short
;work;work_activities.bnk;;work_activities.bnk:dialog_coin_bag_drop;dialog_coin_bag_drop
;work;work_activities.bnk;;work_activities.bnk:dialog_coin_toss;dialog_coin_toss
;work;work_activities.bnk;;work_activities.bnk:dialog_door_knock;dialog_door_knock
;work;work_activities.bnk;;work_activities.bnk:dialog_eating_chewing;dialog_eating_chewing
;work;work_activities.bnk;;work_activities.bnk:dialog_eating_drink_slurp;dialog_eating_drink_slurp
;work;work_activities.bnk;;work_activities.bnk:dialog_eating_drink_swallow;dialog_eating_drink_swallow
;work;work_activities.bnk;;work_activities.bnk:dialog_farmer_dig_debris_lopass;dialog_farmer_dig_debris_lopass
;work;work_activities.bnk;;work_activities.bnk:dialog_farmer_dig_lopass;dialog_farmer_dig_lopass
;work;work_activities.bnk;;work_activities.bnk:dialog_farmer_dig_soft;dialog_farmer_dig_soft
;work;work_activities.bnk;;work_activities.bnk:dialog_hand_clap_louder;dialog_hand_clap_louder
;work;work_activities.bnk;;work_activities.bnk:dialog_horse_brush_grab;dialog_horse_brush_grab
;work;work_activities.bnk;;work_activities.bnk:dialog_horse_brush_hide;dialog_horse_brush_hide
;work;work_activities.bnk;;work_activities.bnk:dialog_lute_pick;dialog_lute_pick
;work;work_activities.bnk;;work_activities.bnk:dialog_lute_pick_14sec;dialog_lute_pick_14sec
;work;work_activities.bnk;;work_activities.bnk:dialog_lute_strum;dialog_lute_strum
;work;work_activities.bnk;;work_activities.bnk:dialog_sword_hide;dialog_sword_hide
;work;work_activities.bnk;;work_activities.bnk:dialog_sword_take;dialog_sword_take
;work;work_activities.bnk;;work_activities.bnk:dialog_woman_brushing_hair;dialog_woman_brushing_hair
;work;work_activities.bnk;;work_activities.bnk:dialog_work_auction_hammer_hit;dialog_work_auction_hammer_hit
;work;work_activities.bnk;;work_activities.bnk:dialog_work_cleaning_broom;dialog_work_cleaning_broom
;work;work_activities.bnk;;work_activities.bnk:dialog_work_eating_throw_spoon_into_soup;dialog_work_eating_throw_spoon_into_soup
;work;work_activities.bnk;;work_activities.bnk:dialog_work_fishing_float_splash;dialog_work_fishing_float_splash
;work;work_activities.bnk;;work_activities.bnk:dialog_work_fishing_rod;dialog_work_fishing_rod
;work;work_activities.bnk;;work_activities.bnk:dialog_work_kiss;dialog_work_kiss
;work;work_activities.bnk;;work_activities.bnk:dialog_work_painting_roll;dialog_work_painting_roll
;work;work_activities.bnk;;work_activities.bnk:dialog_work_put_fly_into_soup;dialog_work_put_fly_into_soup
;work;work_activities.bnk;;work_activities.bnk:dialog_zoltan_grab_book;dialog_zoltan_grab_book
;work;work_activities.bnk;;work_activities.bnk:dialog_zoltan_paper_rip;dialog_zoltan_paper_rip
;work;work_activities.bnk;;work_activities.bnk:dialog_zoltan_paper_show;dialog_zoltan_paper_show
;work;work_activities.bnk;;work_activities.bnk:scene_geralt_catch_dagger;scene_geralt_catch_dagger
;work;work_activities.bnk;;work_activities.bnk:scene_geralt_gets_torphy;scene_geralt_gets_torphy
